,Data,Sentiment
2607,এগুলা নাটক!!!,0
2608,ছাগলি ফারিয়ার অভিনয়ের থিকা উত্তেজনা বেসি,0
2609,বালের কেমেরা,0
2610,এই মোশাররফ ছাগলের বাচ্চারে জুতাইয়া দেশ থেকা খেদান দরকার...,0
2611,এইসব আজাইররা জিনিস না বানাইলে হয় না ? আগা নাই মাথা নাই। কিসব জিনিস। আর মোশাররফ ভাই আর আগের মত নাই।,0
2612,ফালতু একটা নটক এইটা কনো কাহিনি হলো,0
2613,"বালের ক্যামরাম্যান, খালি ঘোরায়।",0
2614,বাজে একটা নাটক,0
2615,সালা নাসতিকের বাচচা মসা,0
2616,"সেরাম ফালতু ,",0
2617,নাটক না ছাগলামি,0
2618,কাচ্চি খামু!!,0
2619,শেষ টা হয় নাই,0
2620,পালতু একটা নাটক,0
2621,মজা পাই নাই,0
2622,নাইয়িকা ভালো হয় নাই,0
2623,বস্তাপচা নাটক।,0
2624,আমি ইন্ডিয়ান তবুও আমি ভীষণ বাংলাদেশি মোশারফ করিমের  নাটক প্রেমী এখন ইদানিং মোশারফ করিমের নাটক বেশ একটা জমে না/উল্টোপাল্টা সব স্টোরি  করাচ্ছেন ডাইরেক্টর রা  ফালতু ফালতু জাস্ট ফালতু.......,0
2625,যতো সব ফালতু নাটক।মোশারফ করিমের নাটকে শিক্ষার মত কিছুই নাই!,0
2626,আর ভালো লাগেনা। সব কিছুর একটা লিমিটেশন থাকে। মোশাররফ করিমের অভিনয় এখন ভাড়ামি লাগে। ফালতু নাটক।,0
2627,ভালো লাগে নাই,0
2628,গাঁজা খুরী নাটক।এসব থেকে জাতী প্রজন্ম কি শিখার আছে?,0
2629,মোশাররফ কারিম মানেই নাটকের নামে নিন্ম রুচির ফাতরামি,0
2630,নাটক না ভাড়ামি?,0
2631,একি কাহিনি দিয়ে আর কত নাটক করবেন,0
2632,"ফালতু নাটক করে হালার পো হালা,,,মোশারফ",0
2633,তার নাটক ভালো লাগে না।,0
2634,মোশারফ করিম চলে না,0
2635,বালো লাগেনাই,0
2636,সেইরকম বস্তাপচা হইছে নাটক টা...,0
2637,নাটক না ভাদাইমা বুঝা দায়,0
2638,এইটা কোন নাটক হইলো!?,0
2639,আগের মত ফিলিংস পাচ্ছি না..কেন জানি .,0
2640,বাল ফালাইন্না আচোদা নাটক,0
2641,সিমাহীন ফালতুমি।,0
2642,ফালতু একটা নাটক দেখলাম,0
2643,জোর করে হাসলাম,0
2644,"নাটক বানাতো হুমায়ুন আহমেদ,এখনকার নাটক গুলা ছাগলামিতে ভরা,",0
2645,"বাংলা নাটকের গোয়া মোশাররফ করিম গং রাই মারতাছে,",0
2646,কুত্তার বাচ্চা কেমারাটা না  গুরাইলে হয়না মাদারি,0
