Data,Sentiment
নিশো ও তানজিন তিশা সবচেয়ে রোমানটিক জুটিতাদেরকে বড় পরদায়ও দেখতে চাইতুমুল হিট জুটি,1
অসাধারণ গলপ লেখার জনয আপনাকে ধনযবাদ জানাই এনড সালাম ভাই আপনি কেমন আছেন,1
এরকম ফালতু মারকা মেয়েদের কারণেই কত সংসার ভাঙছে আর পুরুষদের কথা তো বলেই লাভ নাই,0
নাটকটা আমার কাছে এতটা ভাল লেগেছে যা আমি মুখে পরকাশ করে বুঝাতে পারব নাকিনতু নাটকের  একটা দিক আমার কাছে কিছুটা কমতি আছে বলে মনে হলআর সেই কমতিটা  হল মেয়েটার বোরকা পড়ামেয়েটা বোরকা পড়লে নাটকটা আরও ভাল হতে পারতো,1
ফালতু একটা নাটক,0
কচুর নাটক,0
বিরকত লাগছে নাটকটা দেখে,0
কি বলব বুঝতে পারছি নয়এক কথায় অসাধারণ,1
দারুন খারাপ না,1
অসাধারণ জুটি,1
এড এর চোদনে বাচিনা,0
ভালবাসা অবিরাম ভাই নতুন নতুন উপহার দেওয়ার জনয,1
ভাই এই ঈদে অনেক সুনদর নাটক উপহার দিছেন দেখে ভালো লাগলো,1
সময় নষট ছাড়া আর কিছুই না ফালতু নাটক,0
অনেক বার দেখেছি তার পর ও দেখতে ইচছে করে অসাধারণ বস তোমার পরতি টি নাটক,1
