Data,Sentiment
"নিউজিল্যান্ডের বিপক্ষে হ্যামিল্টন টেস্টের প্রথম ইনিংসে বাংলাদেশ অলআউট ২৩৪ রানে । বাংলাদেশ ইনিংসের একমাত্র উজ্জ্বল দিক — তামিমের সেঞ্চুরি । বাঁহাতি ওপেনারের ১২৮ বলে ১২৬ রানের ইনিংসটা হ্যামিল্টনের রৌদ্রোজ্জ্বল দিনটার মতোই স্নিগ্ধ , সুন্দর ",1
নিউজিল্যান্ডে ভারতীয় দলও একবার ২০০ পার করতেই সবাই অলআউট হয়ে যায় । ওখানে ওপেনার শেবাগের এরকম একটা ওয়ানডে স্টাইলের সেঞ্চুরী ছিল । ,0
আফগানিস্তান ২০০ করলেই বাংলাদেশ ছড়াবে৷ ,0
তাড়াতাড়ি পাল্টান হেড লাইন । ,0
"রশিদের ব্যাটিংয়ের জবাব ত দিতে পারলনা , বোলিংয়ের জবাব ত এমনিতেই জানা নেই । দ্বিতীয় ইনিংস বাকী এখনো , বলে দেওয়া যায় বাংলাদেশ বড় ব্যাবধানে হারছে । ",0
ভালই জবাব দিয়েছে শেষ ১০ ওভারে ৯৭ রান ! ,1
কিন্তু রশিদ খানের ব্যাটিং বোলিং এর জবাব কে দিবে ? ,0
এই লজ্জাজনক হারের জন্য বাংলাদেশের খেলোয়াড়দের জরিমানা করা উচিত । ,0
রশিদের জবাব না পেয়ে ১৩৬ রানের বিশাল ব্যবধানে হারল বাংলাদেশ । ,0
রশিদ এর জবাব পেলো না বাংলাদেশ । ,0
আপনারা পরে আছেন শুধু শাকিবকে নিয়ে ! আফগান অন্তত পাঁচ জন বোলারের জবাব খুঁজে পাচ্ছেনা বাংলাদেশ ! ,0
মাশরাফি শেষ কবে এতো বাজে বোলিং করেছিল তিনি ই জানেন । এই ম্যাচ হারবে এটা বলাই বাহুল্য । দুই টেল এন্ডার মিলে ৫৫ বলে ৯৫ রানের পার্টনারশিপ । কি আর বলব ? ,0
এখানে বিশ্বকাপ হচ্ছে অনেক দেশের মধ্যে । লেখক একের একের পর আর্জেন্টিনার সাফাই গেয়ে লিখেই যাচ্ছেন । মেসির মাথাই আর কত তেল মারবেন । কাপ টা জার্মানি বা ব্রাজিলের ঘরেই থাকবে মনে রাখবেন ,0
আরজেন্টিনা জিতবে এবার ,1
"আপনাদের লজ্জা করে না ! বিপিএলকে আইপিএলের পরেই জনপ্রিয় বলতে । খেলোয়ারের মান , ক্যামেরা , পিচ উপস্থাপকদশর্ক আর কত কি ! ",0
যাদের লজ্জা বেশী তারা নাম প্রকাশ করে না । ,0
